qfix, qfluct, l,p,dof,time,method
0,0.4,20,0.24,4.54498,1490,vpg
0,0.4,20,0.25,4.48361,10072,pg
0,0.4,20,0.25,4.48422,1102,vpg
0,0.4,20,0.26,4.42425,9137,pg
0,0.4,20,0.26,4.42347,1120,vpg
0,0.4,20,0.27,4.36883,9858,pg
0,0.4,20,0.27,4.36311,1043,vpg
0,0.4,20,0.28,4.30405,10740,pg
0,0.4,20,0.28,4.30216,1114,vpg
0,0.4,20,0.29,4.24193,12217,pg
0,0.4,20,0.29,4.24178,1050,vpg
0,0.4,20,0.3,4.18035,14812,pg
0,0.4,20,0.3,4.18106,1372,vpg
0,0.4,20,0.31,4.12663,18423,pg
0,0.4,20,0.31,4.12036,1592,vpg
0,0.4,20,0.32,4.06644,21754,pg
0,0.4,20,0.32,4.05999,1670,vpg
0,0.4,20,0.33,4.00183,21970,pg
0,0.4,20,0.33,3.99899,1452,vpg
0,0.4,20,0.34,3.94513,23416,pg
0,0.4,20,0.34,3.9386,1546,vpg
0,0.4,20,0.35,3.87315,27600,pg
0,0.4,20,0.35,3.87791,1327,vpg
0,0.4,20,0.36,3.81002,28789,pg
0,0.4,20,0.36,3.81721,1440,vpg
0,0.4,20,0.37,3.76665,28227,pg
0,0.4,20,0.37,3.75681,1588,vpg
0,0.4,20,0.38,3.7045,32964,pg
0,0.4,20,0.38,3.69584,1588,vpg
0,0.4,20,0.39,3.6446,34170,pg
0,0.4,20,0.39,3.63543,1422,vpg
0,0.4,20,0.4,3.57862,38894,pg
0,0.4,20,0.4,3.57475,1685,vpg
0,0.4,20,0.41,3.52088,39929,pg
0,0.4,20,0.41,3.5141,2285,vpg
0,0.4,20,0.42,3.45476,43868,pg
0,0.4,20,0.42,3.45364,2197,vpg
0,0.4,20,0.43,3.39242,46917,pg
0,0.4,20,0.43,3.39271,2479,vpg
0,0.4,20,0.44,3.34332,49767,pg
0,0.4,20,0.44,3.33224,2317,vpg
0,0.4,20,0.45,3.27901,51266,pg
0,0.4,20,0.45,3.27159,2399,vpg
0,0.4,20,0.46,3.21496,56309,pg
0,0.4,20,0.46,3.21096,2424,vpg
0,0.4,20,0.47,3.16131,59201,pg
0,0.4,20,0.47,3.15046,2339,vpg
0,0.4,20,0.48,3.09548,64967,pg
0,0.4,20,0.48,3.08957,2136,vpg
0,0.4,20,0.49,3.02893,69164,pg
0,0.4,20,0.49,3.02906,2576,vpg
0,0.4,20,0.5,2.96893,74338,pg
0,0.4,20,0.5,2.96844,2597,vpg
0,0.4,20,0.51,2.92618,77451,pg
0,0.4,20,0.51,2.90782,2682,vpg
0,0.4,20,0.52,2.86598,80606,pg
0,0.4,20,0.52,2.84728,2586,vpg
0,0.4,20,0.53,2.80752,84214,pg
0,0.4,20,0.53,2.78644,2540,vpg
0,0.4,20,0.54,2.73899,93546,pg
0,0.4,20,0.54,2.72589,2321,vpg
0,0.4,20,0.55,2.6878,97612,pg
0,0.4,20,0.55,2.66528,2605,vpg
0,0.4,20,0.56,2.62429,104860,pg
0,0.4,20,0.56,2.60468,2792,vpg
0,0.4,20,0.57,2.5681,111201,pg
0,0.4,20,0.57,2.5441,2701,vpg
0,0.4,20,0.58,2.5045,119483,pg
0,0.4,20,0.58,2.48331,2902,vpg
0,0.4,20,0.59,2.44858,123368,pg
0,0.4,20,0.59,2.42271,2398,vpg
0,0.4,20,0.6,2.3804,134807,pg
0,0.4,20,0.6,2.36212,2713,vpg
0,0.4,20,0.61,2.33496,138084,pg
0,0.4,20,0.61,2.3015,5639,vpg
0,0.4,20,0.62,2.26837,138767,pg
0,0.4,20,0.62,2.2409,6732,vpg
0,0.4,20,0.63,2.21189,163870,pg
0,0.4,20,0.63,2.18019,6700,vpg
0,0.4,20,0.64,2.15104,179480,pg
0,0.4,20,0.64,2.11958,6635,vpg
0,0.4,20,0.65,2.08403,191053,pg
0,0.4,20,0.65,2.05897,6881,vpg
0,0.4,20,0.66,2.04001,193496,pg
0,0.4,20,0.66,1.99836,6091,vpg
0,0.4,20,0.67,1.98093,210535,pg
0,0.4,20,0.67,1.93774,5955,vpg
0,0.4,20,0.68,1.92782,228727,pg
0,0.4,20,0.68,1.87704,7008,vpg
0,0.4,20,0.69,1.86372,242737,pg
0,0.4,20,0.69,1.81642,7873,vpg
0,0.4,20,0.7,1.81416,260026,pg
0,0.4,20,0.7,1.75581,6316,vpg
0,0.4,20,0.71,1.74723,266514,pg
0,0.4,20,0.71,1.6952,8084,vpg
0,0.4,20,0.72,1.69487,281551,pg
0,0.4,20,0.72,1.63458,9458,vpg
0,0.4,20,0.73,1.64101,299447,pg
0,0.4,20,0.73,1.57389,8940,vpg
0,0.4,20,0.74,1.57685,364685,pg
0,0.4,20,0.74,1.51327,9419,vpg
0,0.4,20,0.75,1.53054,393581,pg
0,0.4,20,0.75,1.45266,10087,vpg
0,0.4,20,0.76,1.46903,479895,pg
0,0.4,20,0.76,1.39215,11406,vpg
0,0.4,20,0.77,1.41827,558942,pg
0,0.4,20,0.77,1.33183,12199,vpg
0,0.4,20,0.78,1.35514,737889,pg
0,0.4,20,0.78,1.27169,13807,vpg
0,0.4,20,0.79,1.3084,979300,pg
0,0.4,20,0.79,1.21188,15613,vpg
0,0.4,20,0.8,1.26225,1.28613e+06,pg
0,0.4,20,0.8,1.15225,16269,vpg
0,0.4,20,0.81,1.2162,1.22316e+06,pg
0,0.4,20,0.81,1.09468,45134,vpg
0,0.4,20,0.82,1.16137,1.24458e+06,pg
0,0.4,20,0.82,1.0373,66037,vpg
0,0.4,20,0.83,1.11999,1.15317e+06,pg
0,0.4,20,0.83,0.98237,86190,vpg
0,0.4,20,0.84,1.07455,1.09468e+06,pg
0,0.4,20,0.84,0.929766,200351,vpg
0,0.4,20,0.85,1.03251,1.08482e+06,pg
0,0.4,20,0.85,0.883875,135444,vpg
0,0.4,20,0.86,0.991963,1.09137e+06,pg
0,0.4,20,0.86,0.846498,96363,vpg
0,0.4,20,0.87,0.962575,1.02549e+06,pg
0,0.4,20,0.87,0.815333,78409,vpg
0,0.4,20,0.88,0.915096,1.01175e+06,pg
0,0.4,20,0.88,0.78801,91516,vpg
0,0.4,20,0.89,0.887308,966130,pg
0,0.4,20,0.89,0.762431,56031,vpg
0,0.4,20,0.9,0.852892,968436,pg
0,0.4,20,0.9,0.738375,40433,vpg
0,0.4,20,0.91,0.819704,962541,pg
0,0.4,20,0.91,0.719525,50313,vpg
0,0.4,20,0.92,0.788129,951566,pg
0,0.4,20,0.92,0.701214,46394,vpg
0,0.4,20,0.93,0.758854,962297,pg
0,0.4,20,0.93,0.683411,43569,vpg
0,0.4,20,0.94,0.727692,995630,pg
0,0.4,20,0.94,0.666772,46300,vpg
0,0.4,20,0.95,0.703442,971959,pg
0,0.4,20,0.95,0.650781,38235,vpg
0,0.4,20,0.96,0.676554,959884,pg
0,0.4,20,0.96,0.634951,36031,vpg
0,0.4,20,0.97,0.649842,970955,pg
0,0.4,20,0.97,0.620609,39905,vpg
0,0.4,20,0.98,0.625517,977836,pg
0,0.4,20,0.98,0.606347,34138,vpg
0,0.4,20,0.99,0.601658,951438,pg
0,0.4,20,0.99,0.592296,35049,vpg
0,0.4,20,1,0.578375,959389,pg
0,0.4,20,1,0.578375,32011,vpg
